97,200,243723718,2024-11-08 10:07:02.263,2024-11-08 10:07:22.364,2024-11-08 10:07:34.076,
98,200,246236231,2024-11-08 10:07:35.876,2024-11-08 10:07:56.185,2024-11-08 10:08:07.932,
99,200,248748743,2024-11-08 10:08:09.721,2024-11-08 10:08:30.041,2024-11-08 10:08:42.035,
100,200,251261256,2024-11-08 10:08:43.875,2024-11-08 10:09:04.661,2024-11-08 10:09:16.523,
101,200,253773768,2024-11-08 10:09:18.352,2024-11-08 10:09:39.249,2024-11-08 10:09:51.379,
102,200,256286281,2024-11-08 10:09:53.236,2024-11-08 10:10:14.568,2024-11-08 10:10:26.612,
103,200,258798793,2024-11-08 10:10:28.480,2024-11-08 10:10:49.803,2024-11-08 10:11:02.159,
104,200,261311306,2024-11-08 10:11:04.041,2024-11-08 10:11:25.627,2024-11-08 10:11:37.826,
105,200,263823819,2024-11-08 10:11:39.721,2024-11-08 10:12:01.602,2024-11-08 10:12:13.954,
106,200,266336331,2024-11-08 10:12:15.864,2024-11-08 10:12:37.739,2024-11-08 10:12:50.436,
107,200,268848844,2024-11-08 10:12:52.752,2024-11-08 10:13:15.127,2024-11-08 10:13:27.940,
108,200,271361356,2024-11-08 10:13:30.266,2024-11-08 10:13:52.678,2024-11-08 10:14:05.372,
109,200,273873869,2024-11-08 10:14:07.731,2024-11-08 10:14:30.214,2024-11-08 10:14:43.321,
110,200,276386381,2024-11-08 10:14:45.687,2024-11-08 10:15:08.582,2024-11-08 10:15:21.740,
111,200,278898894,2024-11-08 10:15:24.110,2024-11-08 10:15:47.091,2024-11-08 10:16:00.526,
112,200,281411407,2024-11-08 10:16:02.919,2024-11-08 10:16:26.258,2024-11-08 10:16:39.689,
113,200,283923919,2024-11-08 10:16:42.078,2024-11-08 10:17:05.480,2024-11-08 10:17:19.373,
114,200,286436432,2024-11-08 10:17:21.819,2024-11-08 10:17:45.521,2024-11-08 10:17:59.376,
115,200,288948944,2024-11-08 10:18:01.821,2024-11-08 10:18:25.939,2024-11-08 10:18:39.947,
116,200,291461457,2024-11-08 10:18:42.393,2024-11-08 10:19:06.741,2024-11-08 10:19:20.818,
117,200,293973969,2024-11-08 10:19:23.267,2024-11-08 10:19:47.711,2024-11-08 10:20:01.650,
118,200,296486482,2024-11-08 10:20:04.135,2024-11-08 10:20:28.885,2024-11-08 10:20:43.114,
119,200,298998994,2024-11-08 10:20:45.971,2024-11-08 10:21:10.912,2024-11-08 10:21:25.387,
120,200,301511507,2024-11-08 10:21:27.882,2024-11-08 10:21:52.964,2024-11-08 10:22:07.593,
121,200,304024020,2024-11-08 10:22:10.103,2024-11-08 10:22:35.436,2024-11-08 10:22:50.238,
122,200,306536532,2024-11-08 10:22:52.768,2024-11-08 10:23:18.381,2024-11-08 10:23:33.143,
123,200,309049045,2024-11-08 10:23:35.980,2024-11-08 10:24:01.790,2024-11-08 10:24:16.828,
124,200,311561557,2024-11-08 10:24:19.402,2024-11-08 10:24:45.403,2024-11-08 10:25:00.264,
125,200,314074070,2024-11-08 10:25:02.842,2024-11-08 10:25:29.213,2024-11-08 10:25:44.436,
126,200,316586582,2024-11-08 10:25:47.020,2024-11-08 10:26:13.398,2024-11-08 10:26:28.681,
127,200,319099095,2024-11-08 10:26:31.296,2024-11-08 10:26:58.025,2024-11-08 10:27:13.438,
128,200,321611608,2024-11-08 10:27:16.055,2024-11-08 10:27:42.912,2024-11-08 10:27:58.457,
129,200,324124120,2024-11-08 10:28:01.147,2024-11-08 10:28:28.441,2024-11-08 10:28:44.088,
130,200,326636633,2024-11-08 10:28:46.787,2024-11-08 10:29:14.225,2024-11-08 10:29:30.065,
131,200,329149145,2024-11-08 10:29:32.738,2024-11-08 10:30:00.329,2024-11-08 10:30:15.994,
132,200,331661658,2024-11-08 10:30:18.661,2024-11-08 10:30:46.535,2024-11-08 10:31:02.552,
133,200,334174170,2024-11-08 10:31:05.516,2024-11-08 10:31:33.574,2024-11-08 10:31:49.684,
134,200,336686683,2024-11-08 10:31:52.380,2024-11-08 10:32:20.185,2024-11-08 10:32:36.615,
135,200,339199195,2024-11-08 10:32:39.322,2024-11-08 10:33:07.626,2024-11-08 10:33:23.764,
136,200,341711708,2024-11-08 10:33:26.527,2024-11-08 10:33:55.396,2024-11-08 10:34:11.694,
137,200,344224221,2024-11-08 10:34:14.437,2024-11-08 10:34:43.480,2024-11-08 10:35:00.244,
138,200,346736733,2024-11-08 10:35:03.014,2024-11-08 10:35:32.109,2024-11-08 10:35:48.896,
139,200,349249246,2024-11-08 10:35:51.709,2024-11-08 10:36:21.194,2024-11-08 10:36:38.073,
140,200,351761758,2024-11-08 10:36:40.857,2024-11-08 10:37:10.417,2024-11-08 10:37:27.490,
141,200,354274271,2024-11-08 10:37:30.302,2024-11-08 10:37:59.859,2024-11-08 10:38:16.846,
142,200,356786783,2024-11-08 10:38:19.678,2024-11-08 10:38:49.862,2024-11-08 10:39:07.162,
143,200,359299296,2024-11-08 10:39:09.984,2024-11-08 10:39:39.964,2024-11-08 10:39:57.239,
144,200,361811809,2024-11-08 10:40:00.098,2024-11-08 10:40:30.373,2024-11-08 10:40:47.682,
145,200,364324321,2024-11-08 10:40:50.840,2024-11-08 10:41:21.397,2024-11-08 10:41:38.983,
146,200,366836834,2024-11-08 10:41:41.900,2024-11-08 10:42:12.585,2024-11-08 10:42:30.407,
147,200,369349346,2024-11-08 10:42:33.570,2024-11-08 10:43:04.808,2024-11-08 10:43:22.678,
148,200,371861859,2024-11-08 10:43:25.603,2024-11-08 10:43:57.095,2024-11-08 10:44:15.073,
149,200,374374371,2024-11-08 10:44:18.035,2024-11-08 10:44:49.774,2024-11-08 10:45:08.270,
150,200,376886884,2024-11-08 10:45:11.551,2024-11-08 10:45:43.793,2024-11-08 10:46:02.331,
151,200,379399396,2024-11-08 10:46:05.317,2024-11-08 10:46:37.871,2024-11-08 10:46:56.603,
152,200,381911909,2024-11-08 10:46:59.603,2024-11-08 10:47:32.224,2024-11-08 10:47:51.010,
153,200,384424422,2024-11-08 10:47:54.017,2024-11-08 10:48:26.964,2024-11-08 10:48:45.513,
154,200,386936934,2024-11-08 10:48:48.522,2024-11-08 10:49:21.248,2024-11-08 10:49:40.344,
155,200,389449447,2024-11-08 10:49:43.382,2024-11-08 10:50:16.563,2024-11-08 10:50:35.761,
156,200,391961959,2024-11-08 10:50:38.797,2024-11-08 10:51:12.618,2024-11-08 10:51:31.674,
